id	nombre	pais	region	latitud	longitud	anio_construccion	estilo_arquitectonico	tipo_material	estado_actual	visitantes_anuales	patrimonio_unesco
IRD-08816	Por_08816	Portugal	Alentejo	40.7923	-8.75854	1045	Romanico	Ladrillo	Parcialmente restaurado	181306	False
IRD-08817	Por_08817	Portugal	Centro	40.64919	-7.79295	1866	Neogotico	Piedra y ladrillo	Parcialmente restaurado	20882	False
IRD-08818	Por_08818	Portugal	Algarve	37.83636	-9.53346	1676	Neogotico	Mixto	Restaurado	191245	False
IRD-08819	Por_08819	Portugal	Alentejo	40.20476	-7.44686	1420	Gotico / Renacentista	Mamposteria	En ruinas	360354	False
IRD-08820	Por_08820	Portugal	Lisboa	41.1979	-7.72904	1741	Barroco	Piedra	Residencia privada	112534	False
IRD-08821	Por_08821	Portugal	Norte	39.06547	-6.93041	1274	Gotico / Renacentista	Mamposteria	Restaurado	18776	False
IRD-08822	Por_08822	Portugal	Alentejo	38.53394	-7.27491	1786	Neogotico	Mamposteria	Residencia privada	32044	False
IRD-08823	Por_08823	Portugal	Lisboa	40.43033	-7.09995	1033	Romanico	Mixto	Residencia privada	46297	False
IRD-08824	Por_08824	Portugal	Centro	37.79301	-9.44653	1510	Renacentista	Mamposteria	En ruinas	34512	False
IRD-08825	Por_08825	Portugal	Centro	37.76171	-7.89321	1487	Medieval / Neogotico	Mamposteria	Restaurado	63716	False
IRD-08826	Por_08826	Portugal	Centro	39.90156	-8.80442	1312	Medieval / Neogotico	Mamposteria	En ruinas	52057	False
IRD-08827	Por_08827	Portugal	Algarve	36.90414	-6.72257	1275	Romanico	Mixto	Residencia privada	12728	True
IRD-08828	Por_08828	Portugal	Centro	38.4603	-7.47959	1172	Gotico	Mamposteria	Parcialmente restaurado	53722	False
IRD-08829	Por_08829	Portugal	Lisboa	40.90907	-8.17946	1329	Gotico	Piedra	Parcialmente restaurado	28251	False
IRD-08830	Por_08830	Portugal	Alentejo	37.8118	-6.33656	1671	Barroco	Piedra	Restaurado	34546	False
IRD-08831	Por_08831	Portugal	Alentejo	38.96321	-8.31624	1123	Romanico	Roca	Museo	30745	True
IRD-08832	Por_08832	Portugal	Norte	40.45155	-6.38632	1256	Medieval / Neogotico	Piedra y ladrillo	En ruinas	67040	False
IRD-08833	Por_08833	Portugal	Alentejo	39.3309	-8.72135	1004	Romanico	Roca	En ruinas	23114	False
IRD-08834	Por_08834	Portugal	Alentejo	41.74456	-7.83767	1335	Gotico / Renacentista	Piedra	Parcialmente restaurado	33429	False
IRD-08835	Por_08835	Portugal	Lisboa	38.91509	-6.52272	1724	Neogotico	Piedra y ladrillo	En ruinas	77708	False
IRD-08836	Por_08836	Portugal	Norte	37.65261	-9.26678	1186	Gotico	Mamposteria	Parcialmente restaurado	58956	False
IRD-08837	Por_08837	Portugal	Alentejo	41.05652	-6.57029	1074	Romanico	Roca	Restaurado	49247	False
IRD-08838	Por_08838	Portugal	Lisboa	39.83626	-8.44231	1539	Gotico / Renacentista	Mixto	Restaurado	63584	False
IRD-08839	Por_08839	Portugal	Centro	40.6363	-8.07244	1674	Barroco	Mamposteria	Parcialmente restaurado	31246	False
IRD-08840	Por_08840	Portugal	Alentejo	42.1706	-7.30078	1502	Gotico	Mamposteria	En ruinas	214974	False
IRD-08841	Por_08841	Portugal	Lisboa	40.65012	-8.11701	1392	Medieval / Neogotico	Piedra y ladrillo	Residencia privada	50836	False
IRD-08842	Por_08842	Portugal	Algarve	39.38981	-9.73685	1426	Medieval	Piedra y ladrillo	Restaurado	89252	False
IRD-08843	Por_08843	Portugal	Norte	38.31275	-9.49547	1510	Renacentista	Piedra	Museo	54559	False
IRD-08844	Por_08844	Portugal	Algarve	39.80873	-6.72803	1108	Romanico	Piedra y ladrillo	Restaurado	36428	False
IRD-08845	Por_08845	Portugal	Algarve	41.70664	-8.64315	1371	Gotico / Renacentista	Mamposteria	Museo	250900	False
IRD-08846	Por_08846	Portugal	Alentejo	40.31967	-8.91469	1374	Gotico	Piedra	Parcialmente restaurado	114152	False
IRD-08847	Por_08847	Portugal	Centro	41.18593	-6.59907	1423	Gotico	Piedra y ladrillo	Residencia privada	124066	False
IRD-08848	Por_08848	Portugal	Norte	37.6144	-9.14691	1626	Neogotico	Mixto	Parcialmente restaurado	156550	False
IRD-08849	Por_08849	Portugal	Lisboa	37.35781	-8.7002	1671	Barroco	Piedra y ladrillo	En ruinas	45185	False
IRD-08850	Por_08850	Portugal	Centro	38.91626	-8.31335	1475	Gotico	Mamposteria	Parcialmente restaurado	93415	False
IRD-08851	Por_08851	Portugal	Norte	37.62829	-8.50641	1730	Barroco	Ladrillo	Restaurado	83806	False
IRD-08852	Por_08852	Portugal	Centro	38.34528	-9.40276	1781	Barroco	Piedra y ladrillo	En ruinas	322435	False
IRD-08853	Por_08853	Portugal	Norte	40.61978	-7.44474	1557	Renacentista	Ladrillo	En ruinas	14929	False
IRD-08854	Por_08854	Portugal	Lisboa	38.72107	-7.8706	1261	Medieval / Neogotico	Piedra y ladrillo	Restaurado	88977	False
IRD-08855	Por_08855	Portugal	Algarve	41.67939	-9.22809	1709	Neogotico	Mixto	Parcialmente restaurado	36277	False
IRD-08856	Por_08856	Portugal	Lisboa	38.11028	-9.41705	1884	Neogotico	Piedra y ladrillo	Residencia privada	211011	False
IRD-08857	Por_08857	Portugal	Norte	39.70752	-8.55699	1613	Barroco	Mixto	Parcialmente restaurado	64485	False
IRD-08858	Por_08858	Portugal	Algarve	39.96338	-7.90236	1621	Neogotico	Ladrillo	Restaurado	57718	False
IRD-08859	Por_08859	Portugal	Alentejo	40.6246	-8.27451	1615	Neogotico	Mamposteria	Restaurado	66578	False
IRD-08860	Por_08860	Portugal	Norte	37.90598	-6.37246	1144	Romanico	Ladrillo	Parcialmente restaurado	41496	False
IRD-08861	Por_08861	Portugal	Algarve	40.0931	-7.70371	1151	Romanico	Piedra y ladrillo	Museo	23016	False
IRD-08862	Por_08862	Portugal	Norte	42.19247	-7.03573	1354	Gotico / Renacentista	Ladrillo	Restaurado	41004	False
IRD-08863	Por_08863	Portugal	Centro	39.45805	-6.53778	1300	Gotico	Mamposteria	Museo	4108	False
IRD-08864	Por_08864	Portugal	Algarve	41.2973	-6.0147	1639	Barroco	Piedra y ladrillo	Restaurado	60565	True
IRD-08865	Por_08865	Portugal	Alentejo	36.88426	-8.53952	1116	Medieval	Piedra	Restaurado	197636	False
IRD-08866	Por_08866	Portugal	Alentejo	39.79148	-8.56741	1502	Gotico	Ladrillo	Residencia privada	62091	False
IRD-08867	Por_08867	Portugal	Norte	37.26024	-9.59989	1337	Gotico / Renacentista	Piedra	Restaurado	44012	False
IRD-08868	Por_08868	Portugal	Alentejo	39.44818	-7.289	1668	Barroco	Piedra	Restaurado	77361	False
IRD-08869	Por_08869	Portugal	Algarve	37.21638	-7.21605	1310	Gotico	Mixto	Parcialmente restaurado	42812	False
IRD-08870	Por_08870	Portugal	Lisboa	38.44844	-6.29759	1660	Neogotico	Piedra	En ruinas	31954	False
IRD-08871	Por_08871	Portugal	Algarve	39.11789	-6.6851	1747	Barroco	Mamposteria	Restaurado	11717	True
IRD-08872	Por_08872	Portugal	Alentejo	39.35889	-6.17434	1456	Medieval / Neogotico	Piedra y ladrillo	Parcialmente restaurado	27506	False
IRD-08873	Por_08873	Portugal	Centro	40.90158	-7.6862	1200	Gotico	Roca	Restaurado	103050	False
IRD-08874	Por_08874	Portugal	Centro	37.78724	-6.43075	1749	Barroco	Mamposteria	Restaurado	70243	False
IRD-08875	Por_08875	Portugal	Lisboa	38.45399	-8.20042	1421	Gotico / Renacentista	Piedra y ladrillo	Restaurado	103199	False
IRD-08876	Por_08876	Portugal	Alentejo	36.86576	-9.47777	1247	Gotico / Renacentista	Mamposteria	Restaurado	129229	False
IRD-08877	Por_08877	Portugal	Alentejo	39.40896	-9.47911	1497	Gotico	Roca	Restaurado	467114	False
IRD-08878	Por_08878	Portugal	Centro	41.24492	-7.1294	1508	Renacentista	Mixto	En ruinas	11192	False
IRD-08879	Por_08879	Portugal	Lisboa	40.3067	-9.0927	1811	Neogotico	Roca	Parcialmente restaurado	27080	False
IRD-08880	Por_08880	Portugal	Algarve	41.20871	-6.92402	1535	Renacentista	Mixto	Restaurado	44534	False
IRD-08881	Por_08881	Portugal	Norte	40.24375	-8.92689	1625	Barroco	Mamposteria	Restaurado	23316	False
IRD-08882	Por_08882	Portugal	Alentejo	37.62987	-8.13542	1753	Neogotico	Roca	Restaurado	231872	False
IRD-08883	Por_08883	Portugal	Norte	37.47834	-7.82124	1421	Medieval / Neogotico	Piedra y ladrillo	Restaurado	272957	False
IRD-08884	Por_08884	Portugal	Alentejo	36.90886	-6.2174	1467	Medieval	Mixto	Museo	33751	False
IRD-08885	Por_08885	Portugal	Algarve	40.09257	-7.73686	1374	Gotico	Roca	Residencia privada	41561	False
IRD-08886	Por_08886	Portugal	Centro	39.55342	-9.59032	1773	Barroco	Ladrillo	Restaurado	30796	True
IRD-08887	Por_08887	Portugal	Lisboa	38.10872	-6.45782	1476	Gotico / Renacentista	Roca	Parcialmente restaurado	1054514	False
IRD-08888	Por_08888	Portugal	Centro	38.06955	-9.40392	1613	Renacentista	Roca	Museo	56269	False
IRD-08889	Por_08889	Portugal	Lisboa	37.75276	-7.435	1850	Barroco	Mamposteria	Parcialmente restaurado	580398	False
IRD-08890	Por_08890	Portugal	Norte	41.89182	-7.57535	1218	Romanico	Piedra y ladrillo	Residencia privada	103187	False
IRD-08891	Por_08891	Portugal	Alentejo	41.57804	-8.14567	1593	Renacentista	Piedra y ladrillo	Restaurado	63939	False
IRD-08892	Por_08892	Portugal	Algarve	42.05461	-6.73493	1025	Romanico	Ladrillo	Restaurado	25750	False
IRD-08893	Por_08893	Portugal	Norte	39.88013	-9.2227	1428	Gotico	Roca	Restaurado	138027	False
IRD-08894	Por_08894	Portugal	Alentejo	40.08921	-6.09513	1019	Romanico	Piedra	Restaurado	314858	False
IRD-08895	Por_08895	Portugal	Lisboa	39.93459	-8.73508	1113	Medieval / Neogotico	Mamposteria	Restaurado	45117	False
IRD-08896	Por_08896	Portugal	Norte	39.64945	-9.67818	1274	Romanico	Ladrillo	Parcialmente restaurado	40839	True
IRD-08897	Por_08897	Portugal	Centro	37.05061	-6.5911	1212	Gotico	Ladrillo	Parcialmente restaurado	46500	False
IRD-08898	Por_08898	Portugal	Norte	36.96485	-7.08914	1866	Barroco	Roca	Parcialmente restaurado	58696	False
IRD-08899	Por_08899	Portugal	Alentejo	42.16067	-8.31357	1740	Neogotico	Mixto	Restaurado	95822	False
IRD-08900	Por_08900	Portugal	Lisboa	40.20484	-9.67065	1288	Romanico	Mamposteria	En ruinas	267123	False
IRD-08901	Por_08901	Portugal	Centro	37.36293	-6.73144	1696	Renacentista	Piedra y ladrillo	Parcialmente restaurado	15453	False
IRD-08902	Por_08902	Portugal	Alentejo	38.14544	-7.71537	1189	Gotico	Piedra	En ruinas	94971	False
IRD-08903	Por_08903	Portugal	Centro	37.94747	-6.21459	1790	Neogotico	Mamposteria	En ruinas	432900	False
IRD-08904	Por_08904	Portugal	Algarve	38.34799	-6.98021	1715	Barroco	Mixto	Restaurado	47240	False
IRD-08905	Por_08905	Portugal	Lisboa	37.95104	-7.22918	1073	Romanico	Piedra y ladrillo	Residencia privada	440306	True
IRD-08906	Por_08906	Portugal	Lisboa	41.28502	-7.57238	1754	Barroco	Piedra y ladrillo	En ruinas	28453	False
IRD-08907	Por_08907	Portugal	Centro	36.89904	-6.84158	1658	Neogotico	Piedra y ladrillo	En ruinas	25219	False
IRD-08908	Por_08908	Portugal	Algarve	39.45181	-7.24585	1431	Medieval / Neogotico	Piedra	Residencia privada	94984	False
IRD-08909	Por_08909	Portugal	Norte	39.58727	-6.68363	1656	Renacentista	Mixto	Restaurado	76588	False
IRD-08910	Por_08910	Portugal	Alentejo	39.84804	-7.13003	1880	Barroco	Ladrillo	Restaurado	29940	False
IRD-08911	Por_08911	Portugal	Lisboa	37.86377	-6.04289	1219	Gotico	Piedra y ladrillo	Restaurado	55989	False
IRD-08912	Por_08912	Portugal	Centro	40.41522	-8.46703	1359	Medieval	Mamposteria	Restaurado	136058	False
IRD-08913	Por_08913	Portugal	Alentejo	40.0758	-8.78078	1296	Gotico	Mamposteria	Residencia privada	33203	False
IRD-08914	Por_08914	Portugal	Lisboa	37.55304	-7.43243	1577	Renacentista	Ladrillo	Restaurado	15649	False
IRD-08915	Por_08915	Portugal	Alentejo	37.65631	-6.10443	1676	Renacentista	Mixto	Parcialmente restaurado	9422	False
IRD-08916	Por_08916	Portugal	Algarve	41.74179	-7.12619	1499	Medieval / Neogotico	Roca	Restaurado	69822	False
IRD-08917	Por_08917	Portugal	Centro	40.65403	-8.12399	1690	Neogotico	Ladrillo	Restaurado	64714	False
IRD-08918	Por_08918	Portugal	Lisboa	37.31759	-8.57616	1784	Neogotico	Mamposteria	Parcialmente restaurado	177186	False
IRD-08919	Por_08919	Portugal	Alentejo	41.154	-9.63918	1172	Medieval	Roca	Museo	47838	False
IRD-08920	Por_08920	Portugal	Norte	39.88706	-8.22245	1492	Medieval / Neogotico	Mixto	Residencia privada	74546	False
IRD-08921	Por_08921	Portugal	Lisboa	41.21244	-8.0761	1083	Romanico	Mamposteria	En ruinas	21009	False
IRD-08922	Por_08922	Portugal	Centro	41.24716	-6.33551	1470	Medieval / Neogotico	Mamposteria	En ruinas	120764	False
IRD-08923	Por_08923	Portugal	Norte	42.08318	-7.8382	1217	Medieval	Ladrillo	Parcialmente restaurado	84164	False
IRD-08924	Por_08924	Portugal	Algarve	36.80753	-6.23845	1154	Gotico	Ladrillo	En ruinas	269093	False
IRD-08925	Por_08925	Portugal	Norte	41.21052	-7.03971	1677	Barroco	Piedra	Museo	121480	False
IRD-08926	Por_08926	Portugal	Alentejo	39.3872	-8.22271	1744	Neogotico	Roca	Restaurado	40139	False
IRD-08927	Por_08927	Portugal	Algarve	40.05777	-6.07982	1189	Gotico	Piedra y ladrillo	Restaurado	52352	False
IRD-08928	Por_08928	Portugal	Algarve	37.24295	-6.68209	1874	Barroco	Piedra y ladrillo	En ruinas	1026350	False
IRD-08929	Por_08929	Portugal	Algarve	39.81766	-7.88887	1755	Neogotico	Mamposteria	Restaurado	187425	False
IRD-08930	Por_08930	Portugal	Centro	39.1823	-9.63712	1791	Neogotico	Piedra y ladrillo	En ruinas	52698	False
IRD-08931	Por_08931	Portugal	Lisboa	39.63862	-8.99273	1355	Gotico	Piedra	Residencia privada	99609	True
IRD-08932	Por_08932	Portugal	Norte	40.34744	-6.60829	1405	Gotico	Piedra	Restaurado	26152	False
IRD-08933	Por_08933	Portugal	Centro	37.40178	-6.06249	1396	Gotico	Ladrillo	En ruinas	21451	False
IRD-08934	Por_08934	Portugal	Algarve	37.80984	-6.05951	1461	Gotico	Mixto	En ruinas	43379	False
IRD-08935	Por_08935	Portugal	Norte	39.20581	-6.481	1207	Medieval / Neogotico	Mamposteria	En ruinas	7779	False
IRD-08936	Por_08936	Portugal	Centro	39.02857	-6.77279	1461	Gotico / Renacentista	Ladrillo	En ruinas	192666	False
IRD-08937	Por_08937	Portugal	Alentejo	41.29653	-9.70157	1480	Medieval	Roca	Residencia privada	177327	False
IRD-08938	Por_08938	Portugal	Centro	38.07124	-7.99621	1702	Neogotico	Mixto	Museo	63233	False
IRD-08939	Por_08939	Portugal	Algarve	37.06529	-9.52489	1175	Medieval	Piedra y ladrillo	Restaurado	43458	False
IRD-08940	Por_08940	Portugal	Lisboa	39.09212	-7.91801	1153	Gotico	Piedra y ladrillo	Restaurado	51700	False
IRD-08941	Por_08941	Portugal	Norte	37.78247	-6.62327	1126	Medieval / Neogotico	Mixto	Restaurado	80018	False
IRD-08942	Por_08942	Portugal	Algarve	38.7026	-8.62944	1812	Neogotico	Ladrillo	Residencia privada	53906	False
IRD-08943	Por_08943	Portugal	Centro	40.96787	-6.70779	1196	Gotico / Renacentista	Piedra	Residencia privada	114539	False
IRD-08944	Por_08944	Portugal	Alentejo	37.72168	-7.7211	1665	Neogotico	Piedra y ladrillo	Restaurado	184164	False
IRD-08945	Por_08945	Portugal	Lisboa	41.89038	-9.02818	1482	Gotico / Renacentista	Piedra y ladrillo	Museo	9284	False
IRD-08946	Por_08946	Portugal	Centro	37.46074	-6.94466	1424	Gotico / Renacentista	Mamposteria	En ruinas	9590	False
IRD-08947	Por_08947	Portugal	Alentejo	40.50992	-8.14929	1511	Renacentista	Ladrillo	Restaurado	77892	False
IRD-08948	Por_08948	Portugal	Algarve	40.16075	-6.21965	1206	Gotico	Mamposteria	Parcialmente restaurado	9941	False
IRD-08949	Por_08949	Portugal	Lisboa	40.60631	-8.04911	1009	Romanico	Roca	Restaurado	20677	False
IRD-08950	Por_08950	Portugal	Norte	42.17239	-8.75597	1442	Medieval	Piedra y ladrillo	Museo	40626	False
IRD-08951	Por_08951	Portugal	Alentejo	41.61529	-6.70397	1267	Romanico	Piedra y ladrillo	Restaurado	103841	False
IRD-08952	Por_08952	Portugal	Centro	41.14681	-9.7708	1474	Gotico	Mamposteria	Museo	6635	False
IRD-08953	Por_08953	Portugal	Centro	39.60097	-7.41002	1492	Renacentista	Piedra	Residencia privada	57553	False
IRD-08954	Por_08954	Portugal	Lisboa	36.90964	-9.03086	1209	Gotico / Renacentista	Piedra	Restaurado	41781	False
IRD-08955	Por_08955	Portugal	Alentejo	39.9117	-8.51339	1783	Neogotico	Ladrillo	Restaurado	36775	True
IRD-08956	Por_08956	Portugal	Norte	40.78511	-7.58355	1127	Romanico	Ladrillo	En ruinas	33841	False
IRD-08957	Por_08957	Portugal	Centro	38.36508	-8.9971	1036	Romanico	Mixto	Restaurado	7047	False
IRD-08958	Por_08958	Portugal	Norte	37.20195	-9.16783	1878	Neogotico	Piedra y ladrillo	Museo	35635	False
IRD-08959	Por_08959	Portugal	Alentejo	37.21508	-8.9799	1337	Medieval / Neogotico	Mixto	En ruinas	180754	False
IRD-08960	Por_08960	Portugal	Algarve	36.81447	-9.69841	1416	Gotico / Renacentista	Piedra y ladrillo	Restaurado	224987	False
IRD-08961	Por_08961	Portugal	Algarve	39.73703	-7.16784	1224	Romanico	Roca	Restaurado	27262	False
IRD-08962	Por_08962	Portugal	Centro	38.9246	-6.78191	1785	Neogotico	Ladrillo	En ruinas	11991	False
IRD-08963	Por_08963	Portugal	Alentejo	37.30868	-9.45483	1362	Gotico	Ladrillo	Restaurado	87190	False
IRD-08964	Por_08964	Portugal	Centro	37.85389	-6.20867	1619	Barroco	Ladrillo	En ruinas	103223	False
IRD-08965	Por_08965	Portugal	Alentejo	36.84226	-6.75942	1145	Romanico	Piedra y ladrillo	En ruinas	59252	False
IRD-08966	Por_08966	Portugal	Algarve	40.34146	-8.79135	1401	Gotico / Renacentista	Piedra	En ruinas	264674	False
IRD-08967	Por_08967	Portugal	Algarve	41.11584	-6.19257	1522	Renacentista	Piedra y ladrillo	Museo	285286	False
IRD-08968	Por_08968	Portugal	Norte	38.89747	-7.95941	1471	Renacentista	Piedra	Parcialmente restaurado	112333	False
IRD-08969	Por_08969	Portugal	Alentejo	39.48297	-8.17933	1828	Barroco	Piedra	Parcialmente restaurado	119064	False
IRD-08970	Por_08970	Portugal	Norte	37.82548	-8.35852	1478	Gotico / Renacentista	Mixto	En ruinas	61786	False
IRD-08971	Por_08971	Portugal	Algarve	38.85479	-9.68535	1030	Romanico	Mamposteria	Parcialmente restaurado	31944	True
IRD-08972	Por_08972	Portugal	Norte	38.44847	-8.14268	1248	Medieval	Ladrillo	En ruinas	42514	False
IRD-08973	Por_08973	Portugal	Lisboa	41.27797	-6.97163	1171	Gotico	Ladrillo	Museo	75661	False
IRD-08974	Por_08974	Portugal	Algarve	37.10319	-7.33779	1724	Barroco	Ladrillo	Restaurado	806673	False
IRD-08975	Por_08975	Portugal	Norte	42.20597	-8.06357	1156	Romanico	Ladrillo	Museo	53717	False
IRD-08976	Por_08976	Portugal	Lisboa	39.09823	-7.03163	1756	Barroco	Piedra	Parcialmente restaurado	32772	False
IRD-08977	Por_08977	Portugal	Alentejo	40.392	-6.19601	1618	Renacentista	Mixto	Museo	18569	False
IRD-08978	Por_08978	Portugal	Alentejo	41.29327	-8.31599	1025	Romanico	Mixto	Restaurado	43136	False
IRD-08979	Por_08979	Portugal	Alentejo	40.63444	-8.78036	1123	Medieval / Neogotico	Mixto	En ruinas	220459	False
IRD-08980	Por_08980	Portugal	Centro	37.46565	-9.40986	1158	Gotico	Piedra	Restaurado	877126	False
IRD-08981	Por_08981	Portugal	Norte	37.04362	-7.91274	1079	Romanico	Ladrillo	Residencia privada	45646	False
IRD-08982	Por_08982	Portugal	Norte	39.72173	-8.72905	1534	Gotico	Mamposteria	Restaurado	52600	False
IRD-08983	Por_08983	Portugal	Alentejo	39.9447	-7.78857	1180	Romanico	Piedra y ladrillo	Parcialmente restaurado	113867	False
IRD-08984	Por_08984	Portugal	Alentejo	37.25333	-9.31655	1479	Medieval / Neogotico	Piedra y ladrillo	Restaurado	45505	False
IRD-08985	Por_08985	Portugal	Alentejo	40.65536	-7.28861	1890	Neogotico	Mamposteria	Residencia privada	161885	False
IRD-08986	Por_08986	Portugal	Algarve	40.42776	-8.66776	1116	Medieval	Mamposteria	Residencia privada	47425	False
IRD-08987	Por_08987	Portugal	Algarve	38.09191	-6.69261	1482	Gotico	Mamposteria	En ruinas	38592	False
IRD-08988	Por_08988	Portugal	Alentejo	38.39193	-7.79615	1388	Gotico / Renacentista	Roca	Restaurado	46009	False
IRD-08989	Por_08989	Portugal	Alentejo	38.28506	-8.03734	1487	Medieval / Neogotico	Roca	Restaurado	160080	True
IRD-08990	Por_08990	Portugal	Algarve	39.72898	-7.02711	1697	Renacentista	Piedra	En ruinas	159533	False
IRD-08991	Por_08991	Portugal	Norte	38.89155	-6.06301	1123	Romanico	Ladrillo	Restaurado	71028	False
IRD-08992	Por_08992	Portugal	Lisboa	37.44349	-9.09281	1580	Renacentista	Piedra y ladrillo	Residencia privada	418133	False
IRD-08993	Por_08993	Portugal	Algarve	41.4387	-6.32016	1104	Romanico	Ladrillo	Restaurado	9925	False
IRD-08994	Por_08994	Portugal	Lisboa	40.87547	-8.18326	1279	Gotico	Piedra	Museo	58538	False
IRD-08995	Por_08995	Portugal	Alentejo	39.34646	-9.26303	1407	Gotico / Renacentista	Mixto	En ruinas	25880	False
IRD-08996	Por_08996	Portugal	Lisboa	41.1953	-6.91922	1621	Renacentista	Mamposteria	Restaurado	22625	False
IRD-08997	Por_08997	Portugal	Algarve	36.9967	-9.56668	1798	Neogotico	Piedra	En ruinas	21960	False
IRD-08998	Por_08998	Portugal	Algarve	39.10535	-8.70779	1473	Medieval	Mamposteria	Restaurado	115148	False
IRD-08999	Por_08999	Portugal	Alentejo	38.29049	-8.74203	1616	Barroco	Roca	En ruinas	70945	False
IRD-09000	Por_09000	Portugal	Norte	38.36769	-6.61813	1600	Barroco	Piedra y ladrillo	Museo	59402	False
IRD-09001	Por_09001	Portugal	Lisboa	39.50979	-6.87122	1454	Gotico / Renacentista	Piedra	En ruinas	56001	False
IRD-09002	Por_09002	Portugal	Lisboa	39.56878	-8.51279	1267	Medieval	Roca	Restaurado	19212	False
IRD-09003	Por_09003	Portugal	Alentejo	38.69987	-6.57647	1892	Barroco	Mamposteria	Restaurado	165974	False
IRD-09004	Por_09004	Portugal	Centro	42.14587	-6.8772	1768	Barroco	Ladrillo	Restaurado	21707	False
IRD-09005	Por_09005	Portugal	Centro	42.03006	-9.61581	1773	Barroco	Piedra	En ruinas	51944	True
IRD-09006	Por_09006	Portugal	Norte	41.89833	-8.67878	1296	Romanico	Piedra	Residencia privada	44375	False
IRD-09007	Por_09007	Portugal	Algarve	39.38953	-6.49023	1455	Renacentista	Ladrillo	Restaurado	53989	False
IRD-09008	Por_09008	Portugal	Centro	41.09643	-7.05532	1200	Gotico	Ladrillo	Restaurado	81850	False
IRD-09009	Por_09009	Portugal	Centro	38.75721	-9.71288	1274	Romanico	Piedra	Restaurado	36534	False
IRD-09010	Por_09010	Portugal	Centro	41.61695	-6.0603	1143	Medieval	Piedra	Restaurado	20965	False
IRD-09011	Por_09011	Portugal	Algarve	40.84947	-7.67832	1104	Romanico	Mixto	Parcialmente restaurado	50664	False
IRD-09012	Por_09012	Portugal	Algarve	38.94857	-9.74326	1196	Medieval / Neogotico	Mixto	Museo	52301	False
IRD-09013	Por_09013	Portugal	Algarve	41.80839	-6.88076	1638	Neogotico	Piedra y ladrillo	Restaurado	78613	False
IRD-09014	Por_09014	Portugal	Norte	38.85708	-9.03725	1021	Romanico	Mamposteria	Residencia privada	21184	False
IRD-09015	Por_09015	Portugal	Algarve	38.50114	-9.47666	1242	Medieval	Roca	Restaurado	30071	True
IRD-09016	Por_09016	Portugal	Centro	38.54166	-9.03949	1133	Medieval	Roca	En ruinas	39312	False
IRD-09017	Por_09017	Portugal	Algarve	38.69012	-8.35382	1122	Romanico	Piedra	Restaurado	33435	False
IRD-09018	Por_09018	Portugal	Algarve	41.62309	-9.59087	1464	Gotico / Renacentista	Roca	Restaurado	39871	False
IRD-09019	Por_09019	Portugal	Norte	37.96626	-8.21863	1769	Neogotico	Piedra y ladrillo	Museo	44021	False
IRD-09020	Por_09020	Portugal	Lisboa	39.27296	-8.1374	1776	Neogotico	Roca	Restaurado	87362	True
IRD-09021	Por_09021	Portugal	Alentejo	38.37685	-9.00272	1857	Neogotico	Mamposteria	Residencia privada	181492	False
IRD-09022	Por_09022	Portugal	Alentejo	37.74251	-6.44286	1211	Gotico / Renacentista	Ladrillo	Restaurado	37615	False
IRD-09023	Por_09023	Portugal	Algarve	41.33114	-9.30522	1656	Renacentista	Roca	Residencia privada	63214	True
IRD-09024	Por_09024	Portugal	Norte	39.25152	-7.93294	1369	Medieval	Piedra	Restaurado	16218	False
IRD-09025	Por_09025	Portugal	Alentejo	40.48967	-8.39902	1211	Gotico / Renacentista	Mamposteria	Museo	56114	False
IRD-09026	Por_09026	Portugal	Norte	40.28133	-7.87185	1129	Medieval	Roca	Restaurado	112365	False
IRD-09027	Por_09027	Portugal	Alentejo	37.01299	-7.04308	1193	Medieval / Neogotico	Mixto	Museo	31148	False
IRD-09028	Por_09028	Portugal	Norte	39.42208	-9.1796	1471	Gotico	Piedra	En ruinas	24167	False
IRD-09029	Por_09029	Portugal	Algarve	41.74991	-9.7271	1748	Barroco	Ladrillo	Museo	9098	False
IRD-09030	Por_09030	Portugal	Lisboa	40.09707	-6.09245	1104	Medieval	Piedra	Restaurado	144863	False
IRD-09031	Por_09031	Portugal	Centro	36.8533	-7.49586	1698	Barroco	Piedra y ladrillo	Parcialmente restaurado	114181	True
IRD-09032	Por_09032	Portugal	Alentejo	37.22694	-6.69237	1738	Neogotico	Roca	En ruinas	83409	False
IRD-09033	Por_09033	Portugal	Centro	39.08577	-7.83492	1838	Barroco	Mamposteria	Restaurado	55918	False
IRD-09034	Por_09034	Portugal	Algarve	37.20022	-6.04244	1493	Renacentista	Piedra	Museo	50589	False
IRD-09035	Por_09035	Portugal	Centro	42.26727	-7.53856	1255	Medieval	Piedra	En ruinas	63131	False
IRD-09036	Por_09036	Portugal	Alentejo	39.76377	-8.38088	1667	Barroco	Ladrillo	Museo	42356	False
IRD-09037	Por_09037	Portugal	Alentejo	42.20607	-9.12322	1071	Romanico	Mixto	Parcialmente restaurado	56722	True
IRD-09038	Por_09038	Portugal	Algarve	40.57457	-8.47885	1360	Medieval	Mamposteria	En ruinas	29409	False
IRD-09039	Por_09039	Portugal	Centro	38.78083	-9.72636	1698	Renacentista	Mixto	Museo	47737	False
IRD-09040	Por_09040	Portugal	Algarve	41.58489	-8.99111	1796	Barroco	Roca	En ruinas	60230	False
